                       w                      Re11                         w                      Im11
  8.9299771178289873E+01    6.7966724465916674E-04    8.9299771178289873E+01    1.5500217931489538E-02
  8.9456850810969357E+01    6.7728832388579444E-04    8.9456850810969357E+01    1.5473115742715199E-02
  8.9613930443648854E+01    6.7492186087538800E-04    8.9613930443648854E+01    1.5446107964729132E-02
  8.9771010076328338E+01    6.7256776886651516E-04    8.9771010076328338E+01    1.5419194106115371E-02
  8.9928089709007821E+01    6.7022596185112228E-04    8.9928089709007821E+01    1.5392373678855206E-02
  9.0085169341687319E+01    6.6789635456670398E-04    9.0085169341687319E+01    1.5365646198297955E-02
  9.0242248974366802E+01    6.6557886248856928E-04    9.0242248974366802E+01    1.5339011183132020E-02
  9.0399328607046300E+01    6.6327340182219773E-04    9.0399328607046300E+01    1.5312468155356234E-02
  9.0556408239725783E+01    6.6097988949569055E-04    9.0556408239725783E+01    1.5286016640251525E-02
  9.0713487872405281E+01    6.5869824315231056E-04    9.0713487872405281E+01    1.5259656166352827E-02
  9.0870567505084765E+01    6.5642838114311373E-04    9.0870567505084765E+01    1.5233386265421350E-02
  9.1027647137764262E+01    6.5417022251966657E-04    9.1027647137764262E+01    1.5207206472417040E-02
  9.1184726770443746E+01    6.5192368702685403E-04    9.1184726770443746E+01    1.5181116325471401E-02
  9.1341806403123229E+01    6.4968869509576972E-04    9.1341806403123229E+01    1.5155115365860550E-02
  9.1498886035802727E+01    6.4746516783669296E-04    9.1498886035802727E+01    1.5129203137978555E-02
  9.1655965668482210E+01    6.4525302703215075E-04    9.1655965668482210E+01    1.5103379189311048E-02
  9.1813045301161708E+01    6.4305219513005856E-04    9.1813045301161708E+01    1.5077643070409102E-02
  9.1970124933841191E+01    6.4086259523694628E-04    9.1970124933841191E+01    1.5051994334863362E-02
  9.2127204566520689E+01    6.3868415111126178E-04    9.2127204566520689E+01    1.5026432539278458E-02
  9.2284284199200172E+01    6.3651678715675607E-04    9.2284284199200172E+01    1.5000957243247660E-02
  9.2441363831879656E+01    6.3436042841594350E-04    9.2441363831879656E+01    1.4975568009327790E-02
  9.2598443464559153E+01    6.3221500056364233E-04    9.2598443464559153E+01    1.4950264403014384E-02
  9.2755523097238637E+01    6.3008042990058972E-04    9.2755523097238637E+01    1.4925045992717115E-02
  9.2912602729918135E+01    6.2795664334713060E-04    9.2912602729918135E+01    1.4899912349735443E-02
  9.3069682362597618E+01    6.2584356843698385E-04    9.3069682362597618E+01    1.4874863048234533E-02
  9.3226761995277116E+01    6.2374113331107781E-04    9.3226761995277116E+01    1.4849897665221374E-02
  9.3383841627956599E+01    6.2164926671146113E-04    9.3383841627956599E+01    1.4825015780521183E-02
  9.3540921260636097E+01    6.1956789797528084E-04    9.3540921260636097E+01    1.4800216976754006E-02
  9.3698000893315580E+01    6.1749695702883664E-04    9.3698000893315580E+01    1.4775500839311579E-02
  9.3855080525995064E+01    6.1543637438169635E-04    9.3855080525995064E+01    1.4750866956334392E-02
  9.4012160158674561E+01    6.1338608112088730E-04    9.4012160158674561E+01    1.4726314918688987E-02
  9.4169239791354045E+01    6.1134600890515062E-04    9.4169239791354045E+01    1.4701844319945515E-02
  9.4326319424033542E+01    6.0931608995926296E-04    9.4326319424033542E+01    1.4677454756355447E-02
  9.4483399056713026E+01    6.0729625706842461E-04    9.4483399056713026E+01    1.4653145826829571E-02
  9.4640478689392523E+01    6.0528644357271178E-04    9.4640478689392523E+01    1.4628917132916159E-02
  9.4797558322072007E+01    6.0328658336159283E-04    9.4797558322072007E+01    1.4604768278779375E-02
  9.4954637954751490E+01    6.0129661086850831E-04    9.4954637954751490E+01    1.4580698871177885E-02
  9.5111717587430988E+01    5.9931646106551077E-04    9.5111717587430988E+01    1.4556708519443656E-02
  9.5268797220110471E+01    5.9734606945797053E-04    9.5268797220110471E+01    1.4532796835461026E-02
  9.5425876852789969E+01    5.9538537207933688E-04    9.5425876852789969E+01    1.4508963433645879E-02
  9.5582956485469452E+01    5.9343430548596367E-04    9.5582956485469452E+01    1.4485207930925125E-02
  9.5740036118148950E+01    5.9149280675199008E-04    9.5740036118148950E+01    1.4461529946716295E-02
  9.5897115750828434E+01    5.8956081346428317E-04    9.5897115750828434E+01    1.4437929102907400E-02
  9.6054195383507931E+01    5.8763826371743485E-04    9.6054195383507931E+01    1.4414405023836934E-02
  9.6211275016187415E+01    5.8572509610881843E-04    9.6211275016187415E+01    1.4390957336274112E-02
  9.6368354648866898E+01    5.8382124973369877E-04    9.6368354648866898E+01    1.4367585669399260E-02
  9.6525434281546396E+01    5.8192666418039967E-04    9.6525434281546396E+01    1.4344289654784417E-02
  9.6682513914225879E+01    5.8004127952552469E-04    9.6682513914225879E+01    1.4321068926374136E-02
  9.6839593546905377E+01    5.7816503632923222E-04    9.6839593546905377E+01    1.4297923120466431E-02
  9.6996673179584860E+01    5.7629787563056450E-04    9.6996673179584860E+01    1.4274851875693943E-02
  9.7153752812264358E+01    5.7443973894282733E-04    9.7153752812264358E+01    1.4251854833005260E-02
  9.7310832444943841E+01    5.7259056824902400E-04    9.7310832444943841E+01    1.4228931635646451E-02
  9.7467912077623325E+01    5.7075030599733833E-04    9.7467912077623325E+01    1.4206081929142723E-02
  9.7624991710302822E+01    5.6891889509666938E-04    9.7624991710302822E+01    1.4183305361280294E-02
  9.7782071342982306E+01    5.6709627891221646E-04    9.7782071342982306E+01    1.4160601582088452E-02
  9.7939150975661803E+01    5.6528240126111154E-04    9.7939150975661803E+01    1.4137970243821716E-02
  9.8096230608341287E+01    5.6347720640810323E-04    9.8096230608341287E+01    1.4115411000942244E-02
  9.8253310241020785E+01    5.6168063906128496E-04    9.8253310241020785E+01    1.4092923510102358E-02
  9.8410389873700268E+01    5.5989264436787447E-04    9.8410389873700268E+01    1.4070507430127254E-02
  9.8567469506379766E+01    5.5811316791003717E-04    9.8567469506379766E+01    1.4048162421997877E-02
  9.8724549139059249E+01    5.5634215570075777E-04    9.8724549139059249E+01    1.4025888148833944E-02
  9.8881628771738733E+01    5.5457955417975583E-04    9.8881628771738733E+01    1.4003684275877133E-02
  9.9038708404418230E+01    5.5282531020944749E-04    9.9038708404418230E+01    1.3981550470474443E-02
  9.9195788037097714E+01    5.5107937107095164E-04    9.9195788037097714E+01    1.3959486402061683E-02
  9.9352867669777211E+01    5.4934168446013902E-04    9.9352867669777211E+01    1.3937491742147146E-02
  9.9509947302456695E+01    5.4761219848372658E-04    9.9509947302456695E+01    1.3915566164295415E-02
  9.9667026935136192E+01    5.4589086165541200E-04    9.9667026935136192E+01    1.3893709344111323E-02
  9.9824106567815676E+01    5.4417762289205376E-04    9.9824106567815676E+01    1.3871920959224075E-02
  9.9981186200495159E+01    5.4247243150988978E-04    9.9981186200495159E+01    1.3850200689271503E-02
