                       w                      Re11                         w                      Im11
  8.9299771178289873E+01    8.5400000000000002E-05    8.9299771178289873E+01    4.1176499999999996E-03
  8.9456850810969357E+01    8.5099999999999995E-05    8.9456850810969357E+01    4.1104300000000000E-03
  8.9613930443648854E+01    8.4800000000000001E-05    8.9613930443648854E+01    4.1032500000000001E-03
  8.9771010076328338E+01    8.4510000000000002E-05    8.9771010076328338E+01    4.0960900000000001E-03
  8.9928089709007821E+01    8.4220000000000003E-05    8.9928089709007821E+01    4.0889500000000000E-03
  9.0085169341687319E+01    8.3919999999999996E-05    9.0085169341687319E+01    4.0818399999999998E-03
  9.0242248974366802E+01    8.3629999999999997E-05    9.0242248974366802E+01    4.0747500000000002E-03
  9.0399328607046300E+01    8.3339999999999998E-05    9.0399328607046300E+01    4.0676899999999997E-03
  9.0556408239725783E+01    8.3059999999999994E-05    9.0556408239725783E+01    4.0606499999999998E-03
  9.0713487872405281E+01    8.2769999999999995E-05    9.0713487872405281E+01    4.0536399999999998E-03
  9.0870567505084765E+01    8.2479999999999996E-05    9.0870567505084765E+01    4.0466499999999997E-03
  9.1027647137764262E+01    8.2200000000000006E-05    9.1027647137764262E+01    4.0396800000000004E-03
  9.1184726770443746E+01    8.1920000000000002E-05    9.1184726770443746E+01    4.0327399999999999E-03
  9.1341806403123229E+01    8.1639999999999998E-05    9.1341806403123229E+01    4.0258300000000002E-03
  9.1498886035802727E+01    8.1359999999999994E-05    9.1498886035802727E+01    4.0189300000000004E-03
  9.1655965668482210E+01    8.1080000000000003E-05    9.1655965668482210E+01    4.0120599999999996E-03
  9.1813045301161708E+01    8.0799999999999999E-05    9.1813045301161708E+01    4.0052100000000004E-03
  9.1970124933841191E+01    8.0530000000000003E-05    9.1970124933841191E+01    3.9983900000000001E-03
  9.2127204566520689E+01    8.0259999999999994E-05    9.2127204566520689E+01    3.9915899999999997E-03
  9.2284284199200172E+01    7.9980000000000003E-05    9.2284284199200172E+01    3.9848100000000001E-03
  9.2441363831879656E+01    7.9709999999999994E-05    9.2441363831879656E+01    3.9780600000000003E-03
  9.2598443464559153E+01    7.9439999999999998E-05    9.2598443464559153E+01    3.9713300000000003E-03
  9.2755523097238637E+01    7.9179999999999997E-05    9.2755523097238637E+01    3.9646200000000003E-03
  9.2912602729918135E+01    7.8910000000000002E-05    9.2912602729918135E+01    3.9579300000000001E-03
  9.3069682362597618E+01    7.8650000000000001E-05    9.3069682362597618E+01    3.9512699999999998E-03
  9.3226761995277116E+01    7.8380000000000005E-05    9.3226761995277116E+01    3.9446300000000002E-03
  9.3383841627956599E+01    7.8120000000000004E-05    9.3383841627956599E+01    3.9380099999999996E-03
  9.3540921260636097E+01    7.7860000000000003E-05    9.3540921260636097E+01    3.9314099999999998E-03
  9.3698000893315580E+01    7.7600000000000002E-05    9.3698000893315580E+01    3.9248399999999998E-03
  9.3855080525995064E+01    7.7340000000000002E-05    9.3855080525995064E+01    3.9182799999999997E-03
  9.4012160158674561E+01    7.7080000000000001E-05    9.4012160158674561E+01    3.9117500000000003E-03
  9.4169239791354045E+01    7.6829999999999995E-05    9.4169239791354045E+01    3.9052399999999999E-03
  9.4326319424033542E+01    7.6569999999999994E-05    9.4326319424033542E+01    3.8987499999999999E-03
  9.4483399056713026E+01    7.6320000000000001E-05    9.4483399056713026E+01    3.8922900000000001E-03
  9.4640478689392523E+01    7.6060000000000000E-05    9.4640478689392523E+01    3.8858400000000002E-03
  9.4797558322072007E+01    7.5809999999999994E-05    9.4797558322072007E+01    3.8794200000000002E-03
  9.4954637954751490E+01    7.5560000000000002E-05    9.4954637954751490E+01    3.8730200000000000E-03
  9.5111717587430988E+01    7.5320000000000004E-05    9.5111717587430988E+01    3.8666299999999998E-03
  9.5268797220110471E+01    7.5069999999999998E-05    9.5268797220110471E+01    3.8602699999999998E-03
  9.5425876852789969E+01    7.4820000000000005E-05    9.5425876852789969E+01    3.8539300000000002E-03
  9.5582956485469452E+01    7.4579999999999994E-05    9.5582956485469452E+01    3.8476199999999999E-03
  9.5740036118148950E+01    7.4330000000000002E-05    9.5740036118148950E+01    3.8413200000000001E-03
  9.5897115750828434E+01    7.4090000000000004E-05    9.5897115750828434E+01    3.8350400000000001E-03
  9.6054195383507931E+01    7.3850000000000006E-05    9.6054195383507931E+01    3.8287799999999999E-03
  9.6211275016187415E+01    7.3609999999999995E-05    9.6211275016187415E+01    3.8225500000000001E-03
  9.6368354648866898E+01    7.3369999999999997E-05    9.6368354648866898E+01    3.8163300000000002E-03
  9.6525434281546396E+01    7.3129999999999999E-05    9.6525434281546396E+01    3.8101300000000001E-03
  9.6682513914225879E+01    7.2899999999999997E-05    9.6682513914225879E+01    3.8039599999999999E-03
  9.6839593546905377E+01    7.2659999999999999E-05    9.6839593546905377E+01    3.7978000000000000E-03
  9.6996673179584860E+01    7.2429999999999996E-05    9.6996673179584860E+01    3.7916600000000001E-03
  9.7153752812264358E+01    7.2189999999999998E-05    9.7153752812264358E+01    3.7855499999999999E-03
  9.7310832444943841E+01    7.1959999999999995E-05    9.7310832444943841E+01    3.7794500000000002E-03
  9.7467912077623325E+01    7.1730000000000006E-05    9.7467912077623325E+01    3.7733699999999998E-03
  9.7624991710302822E+01    7.1500000000000003E-05    9.7624991710302822E+01    3.7673099999999998E-03
  9.7782071342982306E+01    7.1270000000000000E-05    9.7782071342982306E+01    3.7612800000000001E-03
  9.7939150975661803E+01    7.1039999999999997E-05    9.7939150975661803E+01    3.7552599999999998E-03
  9.8096230608341287E+01    7.0820000000000003E-05    9.8096230608341287E+01    3.7492599999999999E-03
  9.8253310241020785E+01    7.0590000000000000E-05    9.8253310241020785E+01    3.7432699999999999E-03
  9.8410389873700268E+01    7.0370000000000006E-05    9.8410389873700268E+01    3.7373100000000002E-03
  9.8567469506379766E+01    7.0140000000000003E-05    9.8567469506379766E+01    3.7313699999999999E-03
  9.8724549139059249E+01    6.9919999999999995E-05    9.8724549139059249E+01    3.7254499999999999E-03
  9.8881628771738733E+01    6.9700000000000000E-05    9.8881628771738733E+01    3.7195399999999999E-03
  9.9038708404418230E+01    6.9480000000000006E-05    9.9038708404418230E+01    3.7136500000000002E-03
  9.9195788037097714E+01    6.9259999999999998E-05    9.9195788037097714E+01    3.7077899999999999E-03
  9.9352867669777211E+01    6.9040000000000003E-05    9.9352867669777211E+01    3.7019399999999999E-03
  9.9509947302456695E+01    6.8819999999999995E-05    9.9509947302456695E+01    3.6960999999999999E-03
  9.9667026935136192E+01    6.8609999999999995E-05    9.9667026935136192E+01    3.6902900000000001E-03
  9.9824106567815676E+01    6.8390000000000001E-05    9.9824106567815676E+01    3.6844999999999998E-03
  9.9981186200495159E+01    6.8180000000000001E-05    9.9981186200495159E+01    3.6787199999999999E-03
