                       w                      Re11                         w                      Im11
  4.4846235129994298E+01    2.8140499999999998E-03    4.4846235129994298E+01    3.1008919999999999E-02
  4.5003314762673789E+01    2.7946700000000000E-03    4.5003314762673789E+01    3.0902710000000000E-02
  4.5160394395353279E+01    2.7754899999999998E-03    4.5160394395353279E+01    3.0797220000000000E-02
  4.5317474028032763E+01    2.7565100000000002E-03    4.5317474028032763E+01    3.0692440000000001E-02
  4.5474553660712253E+01    2.7377100000000000E-03    4.5474553660712253E+01    3.0588370000000000E-02
  4.5631633293391744E+01    2.7191099999999998E-03    4.5631633293391744E+01    3.0484990000000000E-02
  4.5788712926071234E+01    2.7006999999999999E-03    4.5788712926071234E+01    3.0382300000000001E-02
  4.5945792558750725E+01    2.6824700000000002E-03    4.5945792558750725E+01    3.0280300000000000E-02
  4.6102872191430215E+01    2.6644300000000002E-03    4.6102872191430215E+01    3.0178969999999999E-02
  4.6259951824109706E+01    2.6465600000000001E-03    4.6259951824109706E+01    3.0078310000000000E-02
  4.6417031456789196E+01    2.6288800000000001E-03    4.6417031456789196E+01    2.9978310000000001E-02
  4.6574111089468680E+01    2.6113700000000000E-03    4.6574111089468680E+01    2.9878979999999999E-02
  4.6731190722148170E+01    2.5940300000000002E-03    4.6731190722148170E+01    2.9780290000000001E-02
  4.6888270354827661E+01    2.5768700000000002E-03    4.6888270354827661E+01    2.9682239999999999E-02
  4.7045349987507151E+01    2.5598700000000001E-03    4.7045349987507151E+01    2.9584840000000001E-02
  4.7202429620186642E+01    2.5430399999999999E-03    4.7202429620186642E+01    2.9488060000000000E-02
  4.7359509252866133E+01    2.5263799999999999E-03    4.7359509252866133E+01    2.9391910000000000E-02
  4.7516588885545623E+01    2.5098799999999999E-03    4.7516588885545623E+01    2.9296389999999999E-02
  4.7673668518225114E+01    2.4935399999999998E-03    4.7673668518225114E+01    2.9201470000000000E-02
  4.7830748150904597E+01    2.4773600000000001E-03    4.7830748150904597E+01    2.9107149999999998E-02
  4.7987827783584088E+01    2.4613299999999999E-03    4.7987827783584088E+01    2.9013450000000000E-02
  4.8144907416263578E+01    2.4454600000000000E-03    4.8144907416263578E+01    2.8920339999999999E-02
  4.8301987048943069E+01    2.4297500000000001E-03    4.8301987048943069E+01    2.8827820000000001E-02
  4.8459066681622559E+01    2.4141800000000001E-03    4.8459066681622559E+01    2.8735890000000000E-02
  4.8616146314302050E+01    2.3987600000000002E-03    4.8616146314302050E+01    2.8644530000000001E-02
  4.8773225946981540E+01    2.3834899999999998E-03    4.8773225946981540E+01    2.8553749999999999E-02
  4.8930305579661031E+01    2.3683699999999999E-03    4.8930305579661031E+01    2.8463539999999999E-02
  4.9087385212340514E+01    2.3533899999999999E-03    4.9087385212340514E+01    2.8373900000000001E-02
  4.9244464845020005E+01    2.3385400000000001E-03    4.9244464845020005E+01    2.8284810000000001E-02
  4.9401544477699495E+01    2.3238400000000002E-03    4.9401544477699495E+01    2.8196269999999999E-02
  4.9558624110378986E+01    2.3092700000000000E-03    4.9558624110378986E+01    2.8108290000000001E-02
  4.9715703743058477E+01    2.2948500000000002E-03    4.9715703743058477E+01    2.8020840000000002E-02
  4.9872783375737967E+01    2.2805500000000001E-03    4.9872783375737967E+01    2.7933940000000001E-02
  5.0029863008417458E+01    2.2663900000000001E-03    5.0029863008417458E+01    2.7847569999999999E-02
  5.0186942641096948E+01    2.2523600000000001E-03    5.0186942641096948E+01    2.7761720000000000E-02
  5.0344022273776432E+01    2.2384599999999998E-03    5.0344022273776432E+01    2.7676400000000000E-02
  5.0501101906455922E+01    2.2246800000000001E-03    5.0501101906455922E+01    2.7591600000000001E-02
  5.0658181539135413E+01    2.2110300000000001E-03    5.0658181539135413E+01    2.7507310000000000E-02
  5.0815261171814903E+01    2.1975100000000002E-03    5.0815261171814903E+01    2.7423540000000000E-02
  5.0972340804494394E+01    2.1841100000000000E-03    5.0972340804494394E+01    2.7340260000000002E-02
  5.1129420437173884E+01    2.1708299999999999E-03    5.1129420437173884E+01    2.7257489999999999E-02
  5.1286500069853375E+01    2.1576799999999999E-03    5.1286500069853375E+01    2.7175210000000002E-02
  5.1443579702532865E+01    2.1446400000000002E-03    5.1443579702532865E+01    2.7093430000000002E-02
  5.1600659335212349E+01    2.1317200000000001E-03    5.1600659335212349E+01    2.7012129999999999E-02
  5.1757738967891839E+01    2.1189099999999999E-03    5.1757738967891839E+01    2.6931320000000002E-02
  5.1914818600571330E+01    2.1062199999999998E-03    5.1914818600571330E+01    2.6850980000000000E-02
  5.2071898233250820E+01    2.0936499999999999E-03    5.2071898233250820E+01    2.6771119999999999E-02
  5.2228977865930311E+01    2.0811800000000002E-03    5.2228977865930311E+01    2.6691730000000000E-02
  5.2386057498609802E+01    2.0688299999999998E-03    5.2386057498609802E+01    2.6612810000000001E-02
  5.2543137131289292E+01    2.0565800000000001E-03    5.2543137131289292E+01    2.6534340000000000E-02
  5.2700216763968783E+01    2.0444500000000002E-03    5.2700216763968783E+01    2.6456339999999998E-02
  5.2857296396648266E+01    2.0324200000000001E-03    5.2857296396648266E+01    2.6378789999999999E-02
  5.3014376029327757E+01    2.0204899999999998E-03    5.3014376029327757E+01    2.6301689999999999E-02
  5.3171455662007247E+01    2.0086700000000002E-03    5.3171455662007247E+01    2.6225030000000000E-02
  5.3328535294686738E+01    1.9969599999999999E-03    5.3328535294686738E+01    2.6148820000000000E-02
  5.3485614927366228E+01    1.9853399999999999E-03    5.3485614927366228E+01    2.6073050000000000E-02
  5.3642694560045719E+01    1.9738300000000002E-03    5.3642694560045719E+01    2.5997710000000000E-02
  5.3799774192725209E+01    1.9624099999999999E-03    5.3799774192725209E+01    2.5922799999999999E-02
  5.3956853825404700E+01    1.9511000000000001E-03    5.3956853825404700E+01    2.5848320000000001E-02
  5.4113933458084183E+01    1.9398799999999999E-03    5.4113933458084183E+01    2.5774269999999998E-02
  5.4271013090763674E+01    1.9287499999999999E-03    5.4271013090763674E+01    2.5700629999999999E-02
  5.4428092723443164E+01    1.9177300000000001E-03    5.4428092723443164E+01    2.5627420000000001E-02
  5.4585172356122655E+01    1.9067900000000000E-03    5.4585172356122655E+01    2.5554609999999998E-02
  5.4742251988802145E+01    1.8959500000000000E-03    5.4742251988802145E+01    2.5482220000000000E-02
  5.4899331621481636E+01    1.8852100000000000E-03    5.4899331621481636E+01    2.5410229999999999E-02
  5.5056411254161127E+01    1.8745500000000000E-03    5.5056411254161127E+01    2.5338639999999999E-02
  5.5213490886840617E+01    1.8639800000000001E-03    5.5213490886840617E+01    2.5267459999999999E-02
  5.5370570519520101E+01    1.8534999999999999E-03    5.5370570519520101E+01    2.5196670000000001E-02
  5.5527650152199591E+01    1.8431100000000000E-03    5.5527650152199591E+01    2.5126269999999999E-02
  5.5684729784879082E+01    1.8328100000000000E-03    5.5684729784879082E+01    2.5056269999999999E-02
  5.5841809417558572E+01    1.8225900000000000E-03    5.5841809417558572E+01    2.4986649999999999E-02
  5.5998889050238063E+01    1.8124599999999999E-03    5.5998889050238063E+01    2.4917410000000001E-02
  5.6155968682917553E+01    1.8024099999999999E-03    5.6155968682917553E+01    2.4848550000000000E-02
  5.6313048315597044E+01    1.7924400000000000E-03    5.6313048315597044E+01    2.4780070000000001E-02
  5.6470127948276534E+01    1.7825600000000001E-03    5.6470127948276534E+01    2.4711970000000000E-02
  5.6627207580956018E+01    1.7727600000000000E-03    5.6627207580956018E+01    2.4644230000000000E-02
  5.6784287213635508E+01    1.7630300000000001E-03    5.6784287213635508E+01    2.4576870000000001E-02
  5.6941366846314999E+01    1.7533900000000001E-03    5.6941366846314999E+01    2.4509870000000000E-02
  5.7098446478994489E+01    1.7438300000000000E-03    5.7098446478994489E+01    2.4443230000000000E-02
  5.7255526111673980E+01    1.7343400000000000E-03    5.7255526111673980E+01    2.4376950000000001E-02
  5.7412605744353471E+01    1.7249300000000000E-03    5.7412605744353471E+01    2.4311030000000001E-02
  5.7569685377032961E+01    1.7156000000000001E-03    5.7569685377032961E+01    2.4245460000000000E-02
  5.7726765009712452E+01    1.7063400000000000E-03    5.7726765009712452E+01    2.4180239999999999E-02
  5.7883844642391935E+01    1.6971600000000001E-03    5.7883844642391935E+01    2.4115370000000001E-02
  5.8040924275071426E+01    1.6880500000000000E-03    5.8040924275071426E+01    2.4050840000000000E-02
  5.8198003907750916E+01    1.6790200000000000E-03    5.8198003907750916E+01    2.3986660000000000E-02
  5.8355083540430407E+01    1.6700500000000000E-03    5.8355083540430407E+01    2.3922820000000001E-02
  5.8512163173109897E+01    1.6611600000000001E-03    5.8512163173109897E+01    2.3859310000000002E-02
  5.8669242805789388E+01    1.6523400000000000E-03    5.8669242805789388E+01    2.3796140000000000E-02
  5.8826322438468878E+01    1.6435899999999999E-03    5.8826322438468878E+01    2.3733299999999999E-02
  5.8983402071148369E+01    1.6348999999999999E-03    5.8983402071148369E+01    2.3670790000000001E-02
  5.9140481703827852E+01    1.6262900000000001E-03    5.9140481703827852E+01    2.3608600000000000E-02
  5.9297561336507343E+01    1.6177400000000001E-03    5.9297561336507343E+01    2.3546740000000000E-02
  5.9454640969186833E+01    1.6092599999999999E-03    5.9454640969186833E+01    2.3485200000000001E-02
  5.9611720601866324E+01    1.6008500000000000E-03    5.9611720601866324E+01    2.3423980000000000E-02
  5.9768800234545814E+01    1.5924999999999999E-03    5.9768800234545814E+01    2.3363080000000001E-02
  5.9925879867225305E+01    1.5842199999999999E-03    5.9925879867225305E+01    2.3302489999999999E-02
  6.0082959499904796E+01    1.5759999999999999E-03    6.0082959499904796E+01    2.3242209999999999E-02
  6.0240039132584286E+01    1.5678500000000000E-03    6.0240039132584286E+01    2.3182250000000001E-02
  6.0397118765263770E+01    1.5597600000000001E-03    6.0397118765263770E+01    2.3122589999999998E-02
  6.0554198397943260E+01    1.5517300000000001E-03    6.0554198397943260E+01    2.3063230000000001E-02
  6.0711278030622751E+01    1.5437599999999999E-03    6.0711278030622751E+01    2.3004179999999999E-02
  6.0868357663302241E+01    1.5358600000000000E-03    6.0868357663302241E+01    2.2945420000000001E-02
  6.1025437295981732E+01    1.5280100000000000E-03    6.1025437295981732E+01    2.2886970000000000E-02
  6.1182516928661222E+01    1.5202200000000001E-03    6.1182516928661222E+01    2.2828810000000001E-02
  6.1339596561340713E+01    1.5125000000000000E-03    6.1339596561340713E+01    2.2770940000000000E-02
  6.1496676194020203E+01    1.5048300000000000E-03    6.1496676194020203E+01    2.2713359999999998E-02
  6.1653755826699687E+01    1.4972200000000001E-03    6.1653755826699687E+01    2.2656079999999999E-02
  6.1810835459379177E+01    1.4896700000000000E-03    6.1810835459379177E+01    2.2599080000000001E-02
  6.1967915092058668E+01    1.4821700000000001E-03    6.1967915092058668E+01    2.2542360000000001E-02
  6.2124994724738158E+01    1.4747300000000001E-03    6.2124994724738158E+01    2.2485930000000001E-02
  6.2282074357417649E+01    1.4673500000000001E-03    6.2282074357417649E+01    2.2429770000000002E-02
  6.2439153990097140E+01    1.4600200000000000E-03    6.2439153990097140E+01    2.2373899999999999E-02
  6.2596233622776630E+01    1.4527400000000001E-03    6.2596233622776630E+01    2.2318299999999999E-02
  6.2753313255456121E+01    1.4455300000000000E-03    6.2753313255456121E+01    2.2262980000000002E-02
  6.2910392888135604E+01    1.4383600000000001E-03    6.2910392888135604E+01    2.2207930000000001E-02
  6.3067472520815095E+01    1.4312500000000000E-03    6.3067472520815095E+01    2.2153150000000000E-02
  6.3224552153494585E+01    1.4241900000000001E-03    6.3224552153494585E+01    2.2098630000000001E-02
  6.3381631786174076E+01    1.4171800000000001E-03    6.3381631786174076E+01    2.2044390000000001E-02
  6.3538711418853566E+01    1.4102200000000000E-03    6.3538711418853566E+01    2.1990409999999998E-02
  6.3695791051533057E+01    1.4033100000000001E-03    6.3695791051533057E+01    2.1936689999999998E-02
  6.3852870684212547E+01    1.3964600000000000E-03    6.3852870684212547E+01    2.1883230000000000E-02
  6.4009950316892031E+01    1.3896500000000001E-03    6.4009950316892031E+01    2.1830030000000000E-02
  6.4167029949571528E+01    1.3829000000000001E-03    6.4167029949571528E+01    2.1777080000000001E-02
  6.4324109582251012E+01    1.3761900000000000E-03    6.4324109582251012E+01    2.1724400000000001E-02
  6.4481189214930509E+01    1.3695300000000001E-03    6.4481189214930509E+01    2.1671960000000001E-02
  6.4638268847609993E+01    1.3629200000000001E-03    6.4638268847609993E+01    2.1619780000000002E-02
  6.4795348480289476E+01    1.3563600000000000E-03    6.4795348480289476E+01    2.1567840000000001E-02
  6.4952428112968974E+01    1.3498399999999999E-03    6.4952428112968974E+01    2.1516159999999999E-02
  6.5109507745648457E+01    1.3433700000000000E-03    6.5109507745648457E+01    2.1464720000000000E-02
  6.5266587378327955E+01    1.3369499999999999E-03    6.5266587378327955E+01    2.1413519999999998E-02
  6.5423667011007439E+01    1.3305800000000000E-03    6.5423667011007439E+01    2.1362570000000001E-02
  6.5580746643686936E+01    1.3242499999999999E-03    6.5580746643686936E+01    2.1311850000000000E-02
  6.5737826276366420E+01    1.3179600000000000E-03    6.5737826276366420E+01    2.1261380000000000E-02
  6.5894905909045917E+01    1.3117199999999999E-03    6.5894905909045917E+01    2.1211140000000000E-02
  6.6051985541725401E+01    1.3055199999999999E-03    6.6051985541725401E+01    2.1161139999999998E-02
  6.6209065174404884E+01    1.2993700000000000E-03    6.6209065174404884E+01    2.1111379999999999E-02
  6.6366144807084382E+01    1.2932600000000001E-03    6.6366144807084382E+01    2.1061839999999998E-02
  6.6523224439763865E+01    1.2871899999999999E-03    6.6523224439763865E+01    2.1012540000000000E-02
  6.6680304072443363E+01    1.2811599999999999E-03    6.6680304072443363E+01    2.0963470000000001E-02
  6.6837383705122846E+01    1.2751800000000001E-03    6.6837383705122846E+01    2.0914619999999998E-02
  6.6994463337802344E+01    1.2692400000000000E-03    6.6994463337802344E+01    2.0865999999999999E-02
  6.7151542970481827E+01    1.2633399999999999E-03    6.7151542970481827E+01    2.0817599999999999E-02
  6.7308622603161311E+01    1.2574800000000001E-03    6.7308622603161311E+01    2.0769429999999998E-02
  6.7465702235840808E+01    1.2516599999999999E-03    6.7465702235840808E+01    2.0721480000000000E-02
  6.7622781868520292E+01    1.2458899999999999E-03    6.7622781868520292E+01    2.0673750000000001E-02
  6.7779861501199790E+01    1.2401500000000000E-03    6.7779861501199790E+01    2.0626240000000001E-02
  6.7936941133879273E+01    1.2344500000000000E-03    6.7936941133879273E+01    2.0578940000000000E-02
  6.8094020766558771E+01    1.2287900000000000E-03    6.8094020766558771E+01    2.0531859999999999E-02
  6.8251100399238254E+01    1.2231700000000000E-03    6.8251100399238254E+01    2.0485000000000000E-02
  6.8408180031917752E+01    1.2175899999999999E-03    6.8408180031917752E+01    2.0438339999999999E-02
  6.8565259664597235E+01    1.2120399999999999E-03    6.8565259664597235E+01    2.0391900000000001E-02
  6.8722339297276719E+01    1.2065400000000001E-03    6.8722339297276719E+01    2.0345670000000000E-02
  6.8879418929956216E+01    1.2010700000000000E-03    6.8879418929956216E+01    2.0299640000000001E-02
  6.9036498562635700E+01    1.1956400000000000E-03    6.9036498562635700E+01    2.0253830000000000E-02
  6.9193578195315197E+01    1.1902400000000000E-03    6.9193578195315197E+01    2.0208219999999999E-02
  6.9350657827994681E+01    1.1848799999999999E-03    6.9350657827994681E+01    2.0162810000000000E-02
  6.9507737460674178E+01    1.1795600000000001E-03    6.9507737460674178E+01    2.0117599999999999E-02
  6.9664817093353662E+01    1.1742700000000000E-03    6.9664817093353662E+01    2.0072599999999999E-02
  6.9821896726033145E+01    1.1690200000000000E-03    6.9821896726033145E+01    2.0027799999999998E-02
  6.9978976358712643E+01    1.1638000000000000E-03    6.9978976358712643E+01    1.9983190000000001E-02
  7.0136055991392126E+01    1.1586200000000000E-03    7.0136055991392126E+01    1.9938790000000001E-02
  7.0293135624071624E+01    1.1534700000000000E-03    7.0293135624071624E+01    1.9894579999999999E-02
  7.0450215256751108E+01    1.1483600000000000E-03    7.0450215256751108E+01    1.9850560000000000E-02
  7.0607294889430605E+01    1.1432800000000000E-03    7.0607294889430605E+01    1.9806740000000000E-02
  7.0764374522110089E+01    1.1382400000000000E-03    7.0764374522110089E+01    1.9763110000000000E-02
  7.0921454154789586E+01    1.1332200000000001E-03    7.0921454154789586E+01    1.9719670000000002E-02
  7.1078533787469070E+01    1.1282400000000000E-03    7.1078533787469070E+01    1.9676420000000000E-02
  7.1235613420148553E+01    1.1233000000000000E-03    7.1235613420148553E+01    1.9633359999999999E-02
  7.1392693052828051E+01    1.1183800000000000E-03    7.1392693052828051E+01    1.9590480000000000E-02
  7.1549772685507534E+01    1.1134999999999999E-03    7.1549772685507534E+01    1.9547800000000001E-02
  7.1706852318187032E+01    1.1086500000000001E-03    7.1706852318187032E+01    1.9505300000000000E-02
  7.1863931950866515E+01    1.1038300000000001E-03    7.1863931950866515E+01    1.9462980000000001E-02
  7.2021011583546013E+01    1.0990399999999999E-03    7.2021011583546013E+01    1.9420840000000002E-02
  7.2178091216225496E+01    1.0942899999999999E-03    7.2178091216225496E+01    1.9378889999999999E-02
  7.2335170848904980E+01    1.0895600000000001E-03    7.2335170848904980E+01    1.9337110000000001E-02
  7.2492250481584477E+01    1.0848699999999999E-03    7.2492250481584477E+01    1.9295520000000000E-02
  7.2649330114263961E+01    1.0801999999999999E-03    7.2649330114263961E+01    1.9254100000000000E-02
  7.2806409746943459E+01    1.0755700000000001E-03    7.2806409746943459E+01    1.9212859999999998E-02
  7.2963489379622942E+01    1.0709599999999999E-03    7.2963489379622942E+01    1.9171790000000001E-02
  7.3120569012302440E+01    1.0663800000000000E-03    7.3120569012302440E+01    1.9130899999999999E-02
  7.3277648644981923E+01    1.0618400000000001E-03    7.3277648644981923E+01    1.9090190000000000E-02
  7.3434728277661421E+01    1.0573200000000000E-03    7.3434728277661421E+01    1.9049640000000000E-02
  7.3591807910340904E+01    1.0528300000000000E-03    7.3591807910340904E+01    1.9009270000000002E-02
  7.3748887543020388E+01    1.0483700000000001E-03    7.3748887543020388E+01    1.8969070000000001E-02
  7.3905967175699885E+01    1.0439399999999999E-03    7.3905967175699885E+01    1.8929029999999999E-02
  7.4063046808379369E+01    1.0395300000000001E-03    7.4063046808379369E+01    1.8889170000000000E-02
  7.4220126441058866E+01    1.0351600000000000E-03    7.4220126441058866E+01    1.8849470000000000E-02
  7.4377206073738350E+01    1.0308100000000001E-03    7.4377206073738350E+01    1.8809929999999999E-02
  7.4534285706417847E+01    1.0264899999999999E-03    7.4534285706417847E+01    1.8770570000000000E-02
  7.4691365339097331E+01    1.0221900000000001E-03    7.4691365339097331E+01    1.8731359999999999E-02
  7.4848444971776814E+01    1.0179300000000000E-03    7.4848444971776814E+01    1.8692319999999998E-02
  7.5005524604456312E+01    1.0136800000000001E-03    7.5005524604456312E+01    1.8653440000000000E-02
  7.5162604237135795E+01    1.0094699999999999E-03    7.5162604237135795E+01    1.8614720000000001E-02
  7.5319683869815293E+01    1.0052800000000001E-03    7.5319683869815293E+01    1.8576160000000001E-02
  7.5476763502494777E+01    1.0011200000000001E-03    7.5476763502494777E+01    1.8537760000000000E-02
  7.5633843135174274E+01    9.9697999999999996E-04    7.5633843135174274E+01    1.8499519999999998E-02
  7.5790922767853758E+01    9.9287000000000008E-04    7.5790922767853758E+01    1.8461430000000001E-02
  7.5948002400533255E+01    9.8879000000000002E-04    7.5948002400533255E+01    1.8423510000000001E-02
  7.6105082033212739E+01    9.8471999999999991E-04    7.6105082033212739E+01    1.8385729999999999E-02
  7.6262161665892222E+01    9.8068999999999999E-04    7.6262161665892222E+01    1.8348110000000001E-02
  7.6419241298571720E+01    9.7667999999999995E-04    7.6419241298571720E+01    1.8310640000000000E-02
  7.6576320931251203E+01    9.7269000000000001E-04    7.6576320931251203E+01    1.8273330000000001E-02
  7.6733400563930701E+01    9.6873000000000000E-04    7.6733400563930701E+01    1.8236169999999999E-02
  7.6890480196610184E+01    9.6478999999999998E-04    7.6890480196610184E+01    1.8199150000000001E-02
  7.7047559829289682E+01    9.6088000000000000E-04    7.7047559829289682E+01    1.8162290000000001E-02
  7.7204639461969165E+01    9.5699000000000001E-04    7.7204639461969165E+01    1.8125570000000001E-02
  7.7361719094648649E+01    9.5312000000000001E-04    7.7361719094648649E+01    1.8089009999999999E-02
  7.7518798727328146E+01    9.4928000000000005E-04    7.7518798727328146E+01    1.8052579999999999E-02
  7.7675878360007630E+01    9.4545999999999996E-04    7.7675878360007630E+01    1.8016310000000001E-02
  7.7832957992687128E+01    9.4165999999999998E-04    7.7832957992687128E+01    1.7980179999999998E-02
  7.7990037625366611E+01    9.3787999999999999E-04    7.7990037625366611E+01    1.7944189999999999E-02
  7.8147117258046109E+01    9.3413000000000003E-04    7.8147117258046109E+01    1.7908350000000000E-02
  7.8304196890725592E+01    9.3039999999999996E-04    7.8304196890725592E+01    1.7872650000000000E-02
  7.8461276523405090E+01    9.2670000000000003E-04    7.8461276523405090E+01    1.7837090000000000E-02
  7.8618356156084573E+01    9.2301000000000004E-04    7.8618356156084573E+01    1.7801680000000000E-02
  7.8775435788764057E+01    9.1934999999999998E-04    7.8775435788764057E+01    1.7766400000000002E-02
  7.8932515421443554E+01    9.1571000000000003E-04    7.8932515421443554E+01    1.7731259999999999E-02
  7.9089595054123038E+01    9.1208999999999995E-04    7.9089595054123038E+01    1.7696259999999998E-02
  7.9246674686802535E+01    9.0848999999999997E-04    7.9246674686802535E+01    1.7661400000000001E-02
  7.9403754319482019E+01    9.0490999999999998E-04    7.9403754319482019E+01    1.7626670000000001E-02
  7.9560833952161516E+01    9.0134999999999998E-04    7.9560833952161516E+01    1.7592080000000000E-02
  7.9717913584841000E+01    8.9782000000000002E-04    7.9717913584841000E+01    1.7557630000000001E-02
  7.9874993217520483E+01    8.9431000000000005E-04    7.9874993217520483E+01    1.7523299999999999E-02
  8.0032072850199981E+01    8.9081000000000002E-04    8.0032072850199981E+01    1.7489120000000000E-02
  8.0189152482879464E+01    8.8734000000000003E-04    8.0189152482879464E+01    1.7455060000000001E-02
  8.0346232115558962E+01    8.8387999999999997E-04    8.0346232115558962E+01    1.7421140000000002E-02
  8.0503311748238445E+01    8.8044999999999996E-04    8.0503311748238445E+01    1.7387349999999999E-02
  8.0660391380917943E+01    8.7704000000000005E-04    8.0660391380917943E+01    1.7353690000000001E-02
  8.0817471013597427E+01    8.7363999999999996E-04    8.0817471013597427E+01    1.7320160000000001E-02
  8.0974550646276924E+01    8.7027000000000003E-04    8.0974550646276924E+01    1.7286750000000000E-02
  8.1131630278956408E+01    8.6691999999999997E-04    8.1131630278956408E+01    1.7253480000000002E-02
  8.1288709911635891E+01    8.6357999999999997E-04    8.1288709911635891E+01    1.7220329999999999E-02
  8.1445789544315389E+01    8.6027000000000000E-04    8.1445789544315389E+01    1.7187310000000001E-02
  8.1602869176994872E+01    8.5696999999999998E-04    8.1602869176994872E+01    1.7154420000000000E-02
  8.1759948809674370E+01    8.5369000000000005E-04    8.1759948809674370E+01    1.7121649999999999E-02
  8.1917028442353853E+01    8.5043000000000000E-04    8.1917028442353853E+01    1.7089010000000002E-02
  8.2074108075033351E+01    8.4719000000000005E-04    8.2074108075033351E+01    1.7056490000000001E-02
  8.2231187707712834E+01    8.4396999999999998E-04    8.2231187707712834E+01    1.7024089999999999E-02
  8.2388267340392318E+01    8.4075999999999997E-04    8.2388267340392318E+01    1.6991820000000001E-02
  8.2545346973071815E+01    8.3757999999999999E-04    8.2545346973071815E+01    1.6959660000000001E-02
  8.2702426605751299E+01    8.3440999999999995E-04    8.2702426605751299E+01    1.6927629999999999E-02
  8.2859506238430797E+01    8.3126000000000001E-04    8.2859506238430797E+01    1.6895719999999999E-02
  8.3016585871110280E+01    8.2812999999999995E-04    8.3016585871110280E+01    1.6863929999999999E-02
  8.3173665503789778E+01    8.2501999999999999E-04    8.3173665503789778E+01    1.6832260000000002E-02
  8.3330745136469261E+01    8.2191999999999996E-04    8.3330745136469261E+01    1.6800699999999998E-02
  8.3487824769148759E+01    8.1884000000000004E-04    8.3487824769148759E+01    1.6769269999999999E-02
  8.3644904401828242E+01    8.1578000000000000E-04    8.3644904401828242E+01    1.6737950000000001E-02
  8.3801984034507726E+01    8.1273000000000001E-04    8.3801984034507726E+01    1.6706749999999999E-02
  8.3959063667187223E+01    8.0970000000000000E-04    8.3959063667187223E+01    1.6675659999999998E-02
  8.4116143299866707E+01    8.0668999999999999E-04    8.4116143299866707E+01    1.6644690000000000E-02
  8.4273222932546204E+01    8.0369999999999997E-04    8.4273222932546204E+01    1.6613830000000000E-02
  8.4430302565225688E+01    8.0071999999999999E-04    8.4430302565225688E+01    1.6583090000000002E-02
  8.4587382197905185E+01    7.9776000000000001E-04    8.4587382197905185E+01    1.6552460000000001E-02
  8.4744461830584669E+01    7.9482000000000001E-04    8.4744461830584669E+01    1.6521939999999999E-02
  8.4901541463264152E+01    7.9188999999999996E-04    8.4901541463264152E+01    1.6491539999999999E-02
  8.5058621095943650E+01    7.8896999999999995E-04    8.5058621095943650E+01    1.6461239999999999E-02
  8.5215700728623133E+01    7.8607999999999998E-04    8.5215700728623133E+01    1.6431060000000001E-02
  8.5372780361302631E+01    7.8319999999999996E-04    8.5372780361302631E+01    1.6400990000000001E-02
  8.5529859993982114E+01    7.8032999999999998E-04    8.5529859993982114E+01    1.6371020000000000E-02
  8.5686939626661612E+01    7.7747999999999999E-04    8.5686939626661612E+01    1.6341169999999999E-02
  8.5844019259341096E+01    7.7464999999999999E-04    8.5844019259341096E+01    1.6311420000000000E-02
  8.6001098892020593E+01    7.7183000000000004E-04    8.6001098892020593E+01    1.6281779999999999E-02
  8.6158178524700077E+01    7.6902999999999997E-04    8.6158178524700077E+01    1.6252249999999999E-02
  8.6315258157379560E+01    7.6625000000000000E-04    8.6315258157379560E+01    1.6222830000000001E-02
  8.6472337790059058E+01    7.6347999999999997E-04    8.6472337790059058E+01    1.6193510000000001E-02
  8.6629417422738541E+01    7.6071999999999999E-04    8.6629417422738541E+01    1.6164300000000000E-02
  8.6786497055418039E+01    7.5798000000000000E-04    8.6786497055418039E+01    1.6135190000000001E-02
  8.6943576688097522E+01    7.5524999999999995E-04    8.6943576688097522E+01    1.6106189999999999E-02
  8.7100656320777020E+01    7.5254000000000000E-04    8.7100656320777020E+01    1.6077290000000001E-02
  8.7257735953456503E+01    7.4983999999999999E-04    8.7257735953456503E+01    1.6048489999999999E-02
  8.7414815586135987E+01    7.4715999999999997E-04    8.7414815586135987E+01    1.6019800000000001E-02
  8.7571895218815484E+01    7.4449000000000000E-04    8.7571895218815484E+01    1.5991209999999999E-02
  8.7728974851494968E+01    7.4182999999999996E-04    8.7728974851494968E+01    1.5962720000000000E-02
  8.7886054484174466E+01    7.3919000000000003E-04    8.7886054484174466E+01    1.5934330000000000E-02
  8.8043134116853949E+01    7.3656000000000004E-04    8.8043134116853949E+01    1.5906040000000000E-02
  8.8200213749533447E+01    7.3395000000000003E-04    8.8200213749533447E+01    1.5877849999999999E-02
  8.8357293382212930E+01    7.3134999999999997E-04    8.8357293382212930E+01    1.5849760000000001E-02
  8.8514373014892428E+01    7.2877000000000000E-04    8.8514373014892428E+01    1.5821769999999999E-02
  8.8671452647571911E+01    7.2619000000000004E-04    8.8671452647571911E+01    1.5793880000000000E-02
  8.8828532280251395E+01    7.2364000000000000E-04    8.8828532280251395E+01    1.5766090000000000E-02
  8.8985611912930892E+01    7.2108999999999997E-04    8.8985611912930892E+01    1.5738390000000001E-02
  8.9142691545610376E+01    7.1856000000000003E-04    8.9142691545610376E+01    1.5710800000000000E-02
  8.9299771178289873E+01    7.1604000000000004E-04    8.9299771178289873E+01    1.5683289999999999E-02
  8.9456850810969357E+01    7.1354000000000003E-04    8.9456850810969357E+01    1.5655889999999999E-02
