                       w                      Re11                         w                      Im11
  2.3640484718263192E+01    2.1992859972844317E-03    2.3640484718263192E+01   -3.9035589216880225E-02
  2.3797564350942682E+01    2.1704895880162831E-03    2.3797564350942682E+01   -3.8780168913442520E-02
  2.3954643983622173E+01    2.1422541702606009E-03    2.3954643983622173E+01   -3.8528055050378596E-02
  2.4111723616301663E+01    2.1145652891772881E-03    2.4111723616301663E+01   -3.8279184115219661E-02
  2.4268803248981150E+01    2.0874089517852268E-03    2.4268803248981150E+01   -3.8033494204672377E-02
  2.4425882881660641E+01    2.0607716093934284E-03    2.4425882881660641E+01   -3.7790924974204457E-02
  2.4582962514340132E+01    2.0346401408057766E-03    2.4582962514340132E+01   -3.7551417589505066E-02
  2.4740042147019622E+01    2.0090018362607207E-03    2.4740042147019622E+01   -3.7314914679739589E-02
  2.4897121779699109E+01    1.9838443820694540E-03    2.4897121779699109E+01   -3.7081360292522195E-02
  2.5054201412378600E+01    1.9591558459181283E-03    2.5054201412378600E+01   -3.6850699850533360E-02
  2.5211281045058090E+01    1.9349246628015452E-03    2.5211281045058090E+01   -3.6622880109712951E-02
  2.5368360677737581E+01    1.9111396215575527E-03    2.5368360677737581E+01   -3.6397849118962856E-02
  2.5525440310417068E+01    1.8877898519730511E-03    2.5525440310417068E+01   -3.6175556181296240E-02
  2.5682519943096558E+01    1.8648648124340772E-03    2.5682519943096558E+01   -3.5955951816373337E-02
  2.5839599575776049E+01    1.8423542780939385E-03    2.5839599575776049E+01   -3.5738987724366893E-02
  2.5996679208455539E+01    1.8202483295347239E-03    2.5996679208455539E+01   -3.5524616751102495E-02
  2.6153758841135026E+01    1.7985373418988645E-03    2.6153758841135026E+01   -3.5312792854421973E-02
  2.6310838473814517E+01    1.7772119744686281E-03    2.6310838473814517E+01   -3.5103471071720301E-02
  2.6467918106494007E+01    1.7562631606726105E-03    2.6467918106494007E+01   -3.4896607488608726E-02
  2.6624997739173498E+01    1.7356820984993533E-03    2.6624997739173498E+01   -3.4692159208658868E-02
  2.6782077371852985E+01    1.7154602412992835E-03    2.6782077371852985E+01   -3.4490084324184857E-02
  2.6939157004532476E+01    1.6955892889571130E-03    2.6939157004532476E+01   -3.4290341888022262E-02
  2.7096236637211966E+01    1.6760611794177755E-03    2.7096236637211966E+01   -3.4092891886264569E-02
  2.7253316269891457E+01    1.6568680805498200E-03    2.7253316269891457E+01   -3.3897695211919619E-02
  2.7410395902570944E+01    1.6380023823310173E-03    2.7410395902570944E+01   -3.3704713639450157E-02
  2.7567475535250434E+01    1.6194566893416946E-03    2.7567475535250434E+01   -3.3513909800164172E-02
  2.7724555167929925E+01    1.6012238135520432E-03    2.7724555167929925E+01   -3.3325247158422285E-02
  2.7881634800609415E+01    1.5832967673903276E-03    2.7881634800609415E+01   -3.3138689988630773E-02
  2.8038714433288902E+01    1.5656687570795868E-03    2.8038714433288902E+01   -3.2954203352990277E-02
  2.8195794065968393E+01    1.5483331762310068E-03    2.8195794065968393E+01   -3.2771753079971440E-02
  2.8352873698647883E+01    1.5312835996827586E-03    2.8352873698647883E+01   -3.2591305743490132E-02
  2.8509953331327374E+01    1.5145137775736061E-03    2.8509953331327374E+01   -3.2412828642755832E-02
  2.8667032964006861E+01    1.4980176296411415E-03    2.8667032964006861E+01   -3.2236289782768081E-02
  2.8824112596686351E+01    1.4817892397349670E-03    2.8824112596686351E+01   -3.2061657855436868E-02
  2.8981192229365842E+01    1.4658228505356409E-03    2.8981192229365842E+01   -3.1888902221303944E-02
  2.9138271862045332E+01    1.4501128584706044E-03    2.9138271862045332E+01   -3.1717992891842781E-02
  2.9295351494724819E+01    1.4346538088187636E-03    2.9295351494724819E+01   -3.1548900512316153E-02
  2.9452431127404310E+01    1.4194403909957637E-03    2.9452431127404310E+01   -3.1381596345170897E-02
  2.9609510760083801E+01    1.4044674340123954E-03    2.9609510760083801E+01   -3.1216052253950490E-02
  2.9766590392763291E+01    1.3897299020988970E-03    2.9766590392763291E+01   -3.1052240687706616E-02
  2.9923670025442778E+01    1.3752228904882827E-03    2.9923670025442778E+01   -3.0890134665891956E-02
  3.0080749658122269E+01    1.3609416213521263E-03    3.0080749658122269E+01   -3.0729707763716915E-02
  3.0237829290801759E+01    1.3468814398825428E-03    3.0237829290801759E+01   -3.0570934097953854E-02
  3.0394908923481250E+01    1.3330378105143915E-03    3.0394908923481250E+01   -3.0413788313172978E-02
  3.0551988556160737E+01    1.3194063132820019E-03    3.0551988556160737E+01   -3.0258245568394671E-02
  3.0709068188840227E+01    1.3059826403049816E-03    3.0709068188840227E+01   -3.0104281524143729E-02
  3.0866147821519718E+01    1.2927625923979103E-03    3.0866147821519718E+01   -2.9951872329891494E-02
  3.1023227454199208E+01    1.2797420757989567E-03    3.1023227454199208E+01   -2.9800994611872359E-02
  3.1180307086878695E+01    1.2669170990126833E-03    3.1180307086878695E+01   -2.9651625461261828E-02
  3.1337386719558186E+01    1.2542837697625037E-03    3.1337386719558186E+01   -2.9503742422703594E-02
  3.1494466352237676E+01    1.2418382920484773E-03    3.1494466352237676E+01   -2.9357323483173860E-02
  3.1651545984917167E+01    1.2295769633062907E-03    3.1651545984917167E+01   -2.9212347061171245E-02
  3.1808625617596654E+01    1.2174961716634827E-03    3.1808625617596654E+01   -2.9068791996221408E-02
  3.1965705250276145E+01    1.2055923932891264E-03    3.1965705250276145E+01   -2.8926637538685660E-02
  3.2122784882955635E+01    1.1938621898333510E-03    3.2122784882955635E+01   -2.8785863339863493E-02
  3.2279864515635126E+01    1.1823022059532426E-03    3.2279864515635126E+01   -2.8646449442379048E-02
  3.2436944148314616E+01    1.1709091669218164E-03    3.2436944148314616E+01   -2.8508376270842288E-02
  3.2594023780994107E+01    1.1596798763168852E-03    3.2594023780994107E+01   -2.8371624622775586E-02
  3.2751103413673590E+01    1.1486112137867933E-03    3.2751103413673590E+01   -2.8236175659797132E-02
  3.2908183046353081E+01    1.1377001328901090E-03    3.2908183046353081E+01   -2.8102010899052673E-02
  3.3065262679032571E+01    1.1269436590064983E-03    3.3065262679032571E+01   -2.7969112204887504E-02
  3.3222342311712062E+01    1.1163388873161051E-03    3.3222342311712062E+01   -2.7837461780750940E-02
  3.3379421944391552E+01    1.1058829808448926E-03    3.3379421944391552E+01   -2.7707042161325628E-02
  3.3536501577071043E+01    1.0955731685734938E-03    3.3536501577071043E+01   -2.7577836204874643E-02
  3.3693581209750533E+01    1.0854067436072291E-03    3.3693581209750533E+01   -2.7449827085799239E-02
  3.3850660842430024E+01    1.0753810614050397E-03    3.3850660842430024E+01   -2.7322998287400622E-02
  3.4007740475109507E+01    1.0654935380651821E-03    3.4007740475109507E+01   -2.7197333594839210E-02
  3.4164820107788998E+01    1.0557416486656128E-03    3.4164820107788998E+01   -2.7072817088285173E-02
  3.4321899740468488E+01    1.0461229256570881E-03    3.4321899740468488E+01   -2.6949433136254249E-02
  3.4478979373147979E+01    1.0366349573070637E-03    3.4478979373147979E+01   -2.6827166389122959E-02
  3.4636059005827470E+01    1.0272753861925764E-03    3.4636059005827470E+01   -2.6706001772817661E-02
  3.4793138638506960E+01    1.0180419077403554E-03    3.4793138638506960E+01   -2.6585924482672090E-02
  3.4950218271186451E+01    1.0089322688124746E-03    3.4950218271186451E+01   -2.6466919977448104E-02
  3.5107297903865941E+01    9.9994426633593747E-04    3.5107297903865941E+01   -2.6348973973514624E-02
  3.5264377536545425E+01    9.9107574597463808E-04    3.5264377536545425E+01   -2.6232072439179938E-02
  3.5421457169224915E+01    9.8232460084220967E-04    3.5421457169224915E+01   -2.6116201589172668E-02
  3.5578536801904406E+01    9.7368877025433287E-04    3.5578536801904406E+01   -2.6001347879266910E-02
  3.5735616434583896E+01    9.6516623851912084E-04    3.5735616434583896E+01   -2.5887498001047119E-02
  3.5892696067263387E+01    9.5675503376427013E-04    3.5892696067263387E+01   -2.5774638876808607E-02
  3.6049775699942877E+01    9.4845322679969419E-04    3.6049775699942877E+01   -2.5662757654589502E-02
  3.6206855332622368E+01    9.4025893001443018E-04    3.6206855332622368E+01   -2.5551841703330299E-02
  3.6363934965301858E+01    9.3217029630663891E-04    3.6363934965301858E+01   -2.5441878608157196E-02
  3.6521014597981342E+01    9.2418551804556999E-04    3.6521014597981342E+01   -2.5332856165785501E-02
  3.6678094230660832E+01    9.1630282606440364E-04    3.6678094230660832E+01   -2.5224762380039602E-02
  3.6835173863340323E+01    9.0852048868293191E-04    3.6835173863340323E+01   -2.5117585457486102E-02
  3.6992253496019813E+01    9.0083681075906570E-04    3.6992253496019813E+01   -2.5011313803176720E-02
  3.7149333128699304E+01    8.9325013276820577E-04    3.7149333128699304E+01   -2.4905936016497862E-02
  3.7306412761378795E+01    8.8575882990954370E-04    3.7306412761378795E+01   -2.4801440887123643E-02
  3.7463492394058285E+01    8.7836131123839988E-04    3.7463492394058285E+01   -2.4697817391069500E-02
  3.7620572026737776E+01    8.7105601882373341E-04    3.7620572026737776E+01   -2.4595054686843396E-02
  3.7777651659417259E+01    8.6384142692999587E-04    3.7777651659417259E+01   -2.4493142111691873E-02
  3.7934731292096750E+01    8.5671604122252148E-04    3.7934731292096750E+01   -2.4392069177938180E-02
  3.8091810924776240E+01    8.4967839799569844E-04    3.8091810924776240E+01   -2.4291825569409984E-02
  3.8248890557455731E+01    8.4272706342316064E-04    3.8248890557455731E+01   -2.4192401137953935E-02
  3.8405970190135221E+01    8.3586063282929733E-04    3.8405970190135221E+01   -2.4093785900034817E-02
  3.8563049822814712E+01    8.2907772998138936E-04    3.8563049822814712E+01   -2.3995970033416799E-02
  3.8720129455494202E+01    8.2237700640170187E-04    3.8720129455494202E+01   -2.3898943873924494E-02
  3.8877209088173693E+01    8.1575714069890106E-04    3.8877209088173693E+01   -2.3802697912281644E-02
  3.9034288720853176E+01    8.0921683791817232E-04    3.9034288720853176E+01   -2.3707222791025266E-02
  3.9191368353532667E+01    8.0275482890944535E-04    3.9191368353532667E+01   -2.3612509301493077E-02
  3.9348447986212157E+01    7.9636986971315588E-04    3.9348447986212157E+01   -2.3518548380882350E-02
  3.9505527618891648E+01    7.9006074096298604E-04    3.9505527618891648E+01   -2.3425331109378077E-02
  3.9662607251571139E+01    7.8382624730505008E-04    3.9662607251571139E+01   -2.3332848707348627E-02
  3.9819686884250629E+01    7.7766521683301213E-04    3.9819686884250629E+01   -2.3241092532607026E-02
  3.9976766516930120E+01    7.7157650053863859E-04    3.9976766516930120E+01   -2.3150054077736116E-02
  4.0133846149609610E+01    7.6555897177730300E-04    4.0133846149609610E+01   -2.3059724967475808E-02
  4.0290925782289094E+01    7.5961152574798344E-04    4.0290925782289094E+01   -2.2970096956170829E-02
  4.0448005414968584E+01    7.5373307898730175E-04    4.0448005414968584E+01   -2.2881161925277234E-02
  4.0605085047648075E+01    7.4792256887717772E-04    4.0605085047648075E+01   -2.2792911880926234E-02
  4.0762164680327565E+01    7.4217895316567738E-04    4.0762164680327565E+01   -2.2705338951543724E-02
  4.0919244313007056E+01    7.3650120950065551E-04    4.0919244313007056E+01   -2.2618435385524070E-02
  4.1076323945686546E+01    7.3088833497580150E-04    4.1076323945686546E+01   -2.2532193548956695E-02
  4.1233403578366037E+01    7.2533934568871493E-04    4.1233403578366037E+01   -2.2446605923404108E-02
  4.1390483211045527E+01    7.1985327631064917E-04    4.1390483211045527E+01   -2.2361665103730003E-02
  4.1547562843725011E+01    7.1442917966756841E-04    4.1547562843725011E+01   -2.2277363795976130E-02
  4.1704642476404501E+01    7.0906612633218262E-04    4.1704642476404501E+01   -2.2193694815286609E-02
  4.1861722109083992E+01    7.0376320422663445E-04    4.1861722109083992E+01   -2.2110651083878590E-02
  4.2018801741763482E+01    6.9851951823551731E-04    4.2018801741763482E+01   -2.2028225629057922E-02
  4.2175881374442973E+01    6.9333418982892242E-04    4.2175881374442973E+01   -2.1946411581278708E-02
  4.2332961007122464E+01    6.8820635669521700E-04    4.2332961007122464E+01   -2.1865202172245697E-02
  4.2490040639801954E+01    6.8313517238326952E-04    4.2490040639801954E+01   -2.1784590733058287E-02
  4.2647120272481445E+01    6.7811980595384417E-04    4.2647120272481445E+01   -2.1704570692395213E-02
  4.2804199905160928E+01    6.7315944163989674E-04    4.2804199905160928E+01   -2.1625135574738764E-02
  4.2961279537840419E+01    6.6825327851551398E-04    4.2961279537840419E+01   -2.1546278998637616E-02
  4.3118359170519909E+01    6.6340053017324751E-04    4.3118359170519909E+01   -2.1467994675007269E-02
  4.3275438803199400E+01    6.5860042440959608E-04    4.3275438803199400E+01   -2.1390276405467153E-02
  4.3432518435878890E+01    6.5385220291840735E-04    4.3432518435878890E+01   -2.1313118080713473E-02
  4.3589598068558381E+01    6.4915512099196525E-04    4.3589598068558381E+01   -2.1236513678926906E-02
